Date,Open,High,Low,Close,Volume,Open_minmax,High_minmax,Low_minmax,Close_minmax,Volume_minmax,Open_std,High_std,Low_std,Close_std,Volume_std
2010-07-14,3.588,4.03,3.552,3.968,20976000,0.0002924019276259195,0.000567666861541432,0.0004579886062978378,0.0006586508886128957,0.06702860722489037,-0.5404076930567772,-0.5384318117871243,-0.541059259268824,-0.5390025195743935,-0.3695075104472138
2010-07-15,3.988,4.3,3.8,3.978,18699000,0.0006172929583213851,0.0007853800044621516,0.0006622712939990311,0.0006668025085214712,0.05954097562820308,-0.5388077093190717,-0.5373763820085928,-0.5400417520696191,-0.5389625324987503,-0.45088969965303705
2010-07-16,4.14,4.26,4.01,4.128,13106500,0.0007407515499856616,0.000753126205510934,0.0008352526021331067,0.0007890768071501029,0.04115073421209695,-0.5381997154987438,-0.5375327419757827,-0.539180153231583,-0.5383627263641019,-0.6507710756449415
2010-07-19,4.274,4.45,4.184,4.382,12432500,0.0008495900452686433,0.0009063317505292184,0.000978579971729912,0.0009961279528279189,0.03893436895247146,-0.5376637209466124,-0.536790032131631,-0.5384662570514956,-0.5373470546427637,-0.674860489577627
2010-07-20,4.37,4.37,4.01,4.06,9126500,0.000927563892635555,0.0008418241526267829,0.0008352526021331067,0.0007336457917717894,0.028062998702735764,-0.537279724849563,-0.5371027520660107,-0.539180153231583,-0.5386346384784757,-0.7930201371465562
2010-07-21,4.132,4.18,3.9,4.044,6262500,0.0007342537293717525,0.0006886186076084985,0.0007446433454914481,0.0007206031999180689,0.018645090537205505,-0.5382317151734978,-0.5378454619101624,-0.5396314669086495,-0.5386986177995049,-0.8953822758753562
2010-07-22,4.1,4.25,4.074,4.2,4789000,0.0007082624469161151,0.0007450627557731297,0.0008879707150882534,0.000847768470491846,0.01379966886056136,-0.5383597138725142,-0.5375718319675802,-0.5389175707285623,-0.5380748194194706,-0.9480465955041576
2010-07-23,4.238,4.312,4.212,4.258,3268000,0.0008203498525060516,0.0007950561441475174,0.0010016441461477886,0.0008950478659615836,0.008798049335501469,-0.5378077194830059,-0.5373294740184359,-0.5383513772064242,-0.5378428943807397,-1.0024086112187194
2010-07-26,4.3,4.3,4.06,4.19,4611000,0.0008707079622638481,0.0007853800044621516,0.0008764386278793147,0.000839616850583271,0.013214337975971838,-0.5375597220036614,-0.5373763820085928,-0.5389750106510981,-0.5381148064951138,-0.954408488204481
2010-07-27,4.182,4.236,4.052,4.11,3098500,0.0007748651082086864,0.0007337739261402032,0.0008698488637599215,0.0007744038913146674,0.008240669644838976,-0.5380317172062846,-0.5376265579560966,-0.5390078334639756,-0.5384347031002595,-1.0084667056721173
2010-07-28,4.11,4.18,4.102,4.144,2336000,0.0007163847226835025,0.0006886186076084985,0.0009110348895061304,0.0008021193990038239,0.00573328313079679,-0.5383197142790715,-0.5378454619101624,-0.5388026908834908,-0.5382987470430726,-1.0357191954698513
2010-07-29,4.154,4.176,4.0,4.07,3080000,0.0007521227360600033,0.0006853932277133771,0.000827015396983865,0.0007417974116803658,0.008179834693350738,-0.538143716067924,-0.5378610979068814,-0.5392211817476799,-0.5385946514028326,-1.009127913621308
2010-07-30,4.04,4.088,3.91,3.988,2134500,0.0006595287923117955,0.0006144348700206979,0.0007528805506406898,0.0006749541284300467,0.005070675415938429,-0.5385997114331701,-0.5382050898346991,-0.5395904383925526,-0.538922545423107,-1.0429210009704983
2010-08-02,4.1,4.194,4.066,4.184,3590500,0.0007082624469161151,0.0006999074372414245,0.0008813809509688598,0.0008347258786381255,0.009858550516850459,-0.5383597138725142,-0.537790735921646,-0.5389503935414398,-0.5381387987404997,-0.9908821483206613
2010-08-03,4.2,4.39,4.164,4.39,6152500,0.000789485204589982,0.0008579510521023914,0.0009621055614314282,0.0010026492487547794,0.01828336920403221,-0.537959717938088,-0.5370245720824157,-0.5385483140836896,-0.5373150649822491,-0.8993137826002753
2010-08-04,4.39,4.436,4.17,4.252,4565000,0.0009438084441703281,0.0008950429208962919,0.0009670478845209734,0.0008901568940164382,0.013063072691190277,-0.5371997256626778,-0.5368447581201473,-0.5385236969740315,-0.5378668866261257,-0.9560525728349016
2010-08-05,4.308,4.31,4.01,4.09,3981000,0.0008772057828777577,0.0007934434541999559,0.0008352526021331067,0.0007581006514975159,0.01114266124961567,-0.5375277223289074,-0.5373372920167954,-0.539180153231583,-0.538514677251546,-0.9769252994471989
2010-08-06,4.02,4.032,3.904,3.918,3709500,0.0006432842407770221,0.0005692795514889932,0.0007479382275511447,0.0006178927890700186,0.010249867231828847,-0.5386797106200553,-0.5384239937887647,-0.5396150555022108,-0.5392024549526097,-0.9866289728637035
2010-08-09,3.98,3.996,3.89,3.92,4063500,0.0006107951377074755,0.000540251132432897,0.0007364061403422064,0.0006195231130517336,0.011413952249495644,-0.5388397089938259,-0.5385647177592356,-0.5396724954247466,-0.5391944575374811,-0.9739766694035097
2010-08-10,3.93,3.93,3.764,3.806,6406500,0.0005701837588705425,0.0004870323641633879,0.000632617355461761,0.0005265946460939739,0.019118616646086915,-0.539039706961039,-0.5388227117050989,-0.5401894547275682,-0.5396503101998138,-0.890235576162735
2010-08-11,3.738,3.776,3.57,3.58,3988000,0.00041423606413671906,0.00036285523820119925,0.00047281557556647265,0.0003423680361601686,0.011165679879908519,-0.5398076991551376,-0.5394246975787798,-0.5409854079398495,-0.5405540181093508,-0.9766751126556131
2010-08-12,3.56,3.58,3.478,3.52,3455000,0.0002696595554772365,0.00020481162334023278,0.00039703328819344933,0.000293458316708716,0.009412975601896079,-0.5405196919184165,-0.54019086141801,-0.5413628702879415,-0.5407939405632103,-0.995725049786357
2010-08-13,3.636,3.69,3.532,3.664,3170000,0.00033138885130937516,0.0002935095704560812,0.0004415141959993544,0.0004108416433922027,0.00847578851140162,-0.5402156950082525,-0.5397608715082379,-0.5411413163010179,-0.5402181266739478,-1.0059112263009198
2010-08-16,3.69,3.76,3.652,3.756,2429000,0.000375249140453263,0.00034995371862071205,0.0005403606577902547,0.0004858365465510964,0.006039102076116034,-0.5399996972036623,-0.5394872415656558,-0.5406489741078544,-0.53985024557803,-1.0323952852387832
2010-08-17,3.792,3.88,3.756,3.83,2239500,0.00045809635328060644,0.0004467151154743656,0.0006260275913423678,0.000546158533874555,0.005415954870331123,-0.5395917013505475,-0.5390181616640862,-0.5402222775404458,-0.5395543412182701,-1.0391681990967119
2010-08-18,3.918,3.918,3.72,3.754,3006500,0.0005604370279496786,0.0004773562244780225,0.000596373652805098,0.0004842062225693814,0.007938139075275855,-0.5390877064731702,-0.5388696196952558,-0.5403699801983949,-0.5398582429931587,-1.0117548749329586
2010-08-19,3.708,3.85,3.666,3.758,2895500,0.00038986923683455906,0.00042252476626095234,0.0005518927449991926,0.0004874668705328114,0.007573129366346435,-0.5399276979354656,-0.5391354316394785,-0.5405915341853186,-0.5398422481629013,-1.0157221226281041
2010-08-20,3.73,3.822,3.702,3.82,1480000,0.0004077382435228095,0.00039994710699509974,0.0005815466835364627,0.000538006913965979,0.002918433483557299,-0.5398396988298918,-0.5392448836165115,-0.5404438315273695,-0.5395943282939133,-1.0663134659837663
2010-08-23,3.818,4.078,3.8,4.026,5440500,0.0004792142702758121,0.0006063714202828936,0.0006622712939990311,0.0007059302840826333,0.015942045665674125,-0.5394877024075965,-0.5382441798264964,-0.5400417520696191,-0.5387705945356627,-0.9247613534015691
2010-08-24,3.85,3.942,3.79,3.84,3365500,0.0005052055527314495,0.0004967085038487533,0.0006540340888497899,0.00055431015378313,0.009118665971723255,-0.5393597037085801,-0.5387758037149419,-0.5400827805857162,-0.5395143541426268,-0.998923866621632
2010-08-25,3.832,3.996,3.712,3.98,2516500,0.0004905854563501534,0.000540251132432897,0.0005897838886857049,0.0006684328325031862,0.006326834954776613,-0.5394317029767769,-0.5385647177592356,-0.5404028030112725,-0.5389545350836217,-1.0292679503439615
2010-08-26,3.978,4.054,3.92,3.95,2169000,0.0006091706825539986,0.0005870191409121628,0.0007611177557899315,0.0006439779727774602,0.005184124379524599,-0.5388477089125143,-0.5383379958068104,-0.5395494098764556,-0.5390744963105514,-1.0416879374976828
2010-08-27,3.95,3.974,3.9,3.94,1898000,0.000586428310405316,0.0005225115430097273,0.0007446433454914481,0.0006358263528688846,0.004292974549615835,-0.5389597077741538,-0.5386507157411901,-0.5396314669086495,-0.5391144833861945,-1.0513737404290742
2010-08-30,3.94,4.038,3.922,3.974,3664000,0.000578306034637929,0.0005741176213316756,0.00076276519681978,0.0006635418605580412,0.010100246134925345,-0.5389997073675964,-0.5384005397936863,-0.5395412041732363,-0.5389785273290076,-0.9882551870090109
2010-08-31,3.932,3.958,3.866,3.896,1005500,0.0005718082140240199,0.0005096100234292401,0.0007166368479840264,0.0005999592252711526,0.001358099187277932,-0.5390317070423506,-0.5387132597280659,-0.5397709638633792,-0.5392904265190248,-1.0832725563562577
2010-09-01,3.924,4.138,3.92,4.09,2474500,0.0005653103934101103,0.0006547521187097198,0.0007611177557899315,0.0007581006514975159,0.0061887231730195355,-0.5390637067171046,-0.5380096398757117,-0.5395494098764556,-0.538514677251546,-1.0307690710934758
2010-09-02,4.074,4.248,4.062,4.212,2435500,0.0006871445299209099,0.0007434500658255691,0.0008780860689091637,0.0008575504143821366,0.00606047651853082,-0.538463712815465,-0.5375796499659397,-0.5389668049478786,-0.5380268349286986,-1.0321629689323109
2010-09-03,4.174,4.26,4.132,4.21,2173000,0.0007683672875947768,0.000753126205510934,0.0009357465049538551,0.0008559200904004216,0.0051972778825490834,-0.5380637168810387,-0.5375327419757827,-0.5386796053351999,-0.5380348323438272,-1.0415449736167766
2010-09-07,4.122,4.2,4.1,4.108,1217000,0.000726131453604366,0.0007047455070841075,0.0009093874484762815,0.0007727735673329519,0.0020535906596975025,-0.5382717147669404,-0.5377672819265675,-0.5388108965867102,-0.5384427005153882,-1.0757133411533453
2010-09-08,4.132,4.19,4.12,4.18,1442000,0.0007342537293717525,0.0006966820573463032,0.0009258618587747653,0.000831465230674695,0.002793475204824705,-0.5382317151734978,-0.5378063719183649,-0.5387288395545162,-0.5381547935707569,-1.0676716228523746
2010-09-09,4.2,4.21,4.138,4.142,1881000,0.000789485204589982,0.0007128089568219117,0.0009406888280434002,0.0008004890750221089,0.00423707216176178,-0.537959717938088,-0.53772819193477,-0.5386549882255417,-0.5383067444582013,-1.0519813369229252
2010-09-10,4.15,4.186,3.952,4.034,1933000,0.000748873825753049,0.0006934566774511814,0.0007874768122675051,0.0007124515800094938,0.004408067701080067,-0.538159715905301,-0.5378220079150838,-0.5394181186249453,-0.5387386048751482,-1.0501228064711454
2010-09-13,4.178,4.18,4.1,4.144,1804000,0.0007716161979017312,0.0006886186076084985,0.0009093874484762815,0.0008021193990038239,0.003983867228540471,-0.5380477170436617,-0.5378454619101624,-0.5388108965867102,-0.5382987470430726,-1.0547333916303685
2010-09-14,4.108,4.32,4.106,4.224,3273500,0.0007147602675300247,0.000801506903937761,0.0009143297715658266,0.0008673323582724275,0.008816135402160134,-0.5383277141977602,-0.537298202024998,-0.538786279477052,-0.5379788504379268,-1.0022120358824733
2010-09-15,4.196,4.4,4.158,4.396,3423000,0.0007862362942830273,0.0008660145018401962,0.000957163238341884,0.0010075402206999248,0.009307747577700209,-0.5379757177754649,-0.5369854820906182,-0.5385729311933478,-0.5372910727368633,-0.9968687608336062
2010-09-16,4.43,4.632,4.168,4.188,13422500,0.0009762975472398746,0.0010530865357572588,0.0009654004434911253,0.0008379865266015555,0.04218986095103115,-0.5370397272889073,-0.5360785942809172,-0.5385319026772508,-0.5381228039102425,-0.6394769290533561
2010-09-17,4.204,4.264,3.96,4.046,5992500,0.0007927341148969364,0.0007563515854060558,0.0007940665763868982,0.0007222335238997843,0.017757229083052863,-0.5379437181007107,-0.5375171059790637,-0.5393852958120677,-0.5386906203843763,-0.905032337836521
2010-09-20,4.134,4.27,4.032,4.212,4737500,0.0007358781845252303,0.0007611896552487383,0.0008533744534614386,0.0008575504143821366,0.013630317509121134,-0.5382237152548092,-0.5374936519839851,-0.5390898904961695,-0.5380268349286986,-0.9498872554708242
2010-09-21,4.178,4.31,4.134,4.154,3980000,0.0007716161979017312,0.0007934434541999559,0.000937393945983704,0.000810271018912399,0.011139372873859549,-0.5380477170436617,-0.5373372920167954,-0.5386713996319805,-0.5382587599674294,-0.9769610404174255
2010-09-22,4.174,4.19,3.96,3.974,4814500,0.0007683672875947768,0.0006966820573463032,0.0007940665763868982,0.0006635418605580412,0.013883522442342443,-0.5380637168810387,-0.5378063719183649,-0.5393852958120677,-0.5389785273290076,-0.9471352007633809
2010-09-23,3.978,4.028,3.9,3.912,3340500,0.0006091706825539986,0.0005660541715938709,0.0007446433454914481,0.0006130018171248731,0.009036456577820234,-0.5388477089125143,-0.5384396297854838,-0.5396314669086495,-0.5392264471979956,-0.9998173908772954
2010-09-24,3.99,4.038,3.93,4.02,2894500,0.0006189174134748625,0.0005741176213316756,0.0007693549609391732,0.0007010393121374878,0.007569840990590313,-0.5387997094003831,-0.5384005397936863,-0.5395083813603586,-0.5387945867810486,-1.0157578635983306
2010-09-27,4.08,4.162,4.01,4.106,2093000,0.000692017895381342,0.0006741043980804506,0.0008352526021331067,0.0007711432433512369,0.004934207822059411,-0.5384397130593994,-0.5379158238953978,-0.539180153231583,-0.5384506979305169,-1.0444042512348994
2010-09-28,4.208,4.298,4.152,4.28,6072500,0.0007959830252038916,0.0007837673145145909,0.0009522209152523389,0.0009129814297604497,0.018020299143542536,-0.5379277182633337,-0.5373842000069523,-0.538597548303006,-0.5377549228143247,-0.9021730602183982
2010-09-29,4.238,4.406,4.226,4.396,9846500,0.0008203498525060516,0.0008708525716828786,0.001013176233356727,0.0010075402206999248,0.030430629247142814,-0.5378077194830059,-0.5369620280955397,-0.5382939372838884,-0.5372910727368633,-0.76728663858345
2010-09-30,4.4,4.43,4.038,4.082,10979000,0.000951930719937715,0.000890204851053609,0.0008583167765509837,0.0007515793555706559,0.03415471479094973,-0.5371597260692351,-0.5368682121152258,-0.5390652733865113,-0.5385466669120607,-0.7268099898018976
2010-10-01,4.138,4.15,4.062,4.12,2988500,0.0007391270948321847,0.0006644282583950856,0.0008780860689091637,0.0007825555112232424,0.007878948311665676,-0.5382077154174322,-0.5379627318855548,-0.5389668049478786,-0.5383947160246163,-1.0123982123970363
2010-10-04,4.086,4.234,4.06,4.198,3218000,0.0006968912608417742,0.0007321612361926425,0.0008764386278793147,0.0008461381465101315,0.008633630547695424,-0.5384157133033338,-0.5376343759544561,-0.5389750106510981,-0.5380828168345991,-1.004195659730046
2010-10-05,4.23,4.256,4.202,4.224,1660000,0.000813852031892142,0.0007499008256158122,0.000993406940998547,0.0008673323582724275,0.0035103411196590615,-0.53783971915776,-0.5375483779725017,-0.5383924057225211,-0.5379788504379268,-1.0598800913429898
2010-10-06,4.212,4.252,4.064,4.092,1567000,0.0007992319355108455,0.0007466754457206904,0.0008797335099390118,0.0007597309754792309,0.0032045221743398173,-0.5379117184259568,-0.5375640139692206,-0.5389585992446593,-0.5385066798364173,-1.0632040015740576
2010-10-07,4.114,4.128,4.068,4.086,705000,0.0007196336329904568,0.0006466886689719155,0.0008830283919987083,0.0007548400035340863,0.0003699422725636013,-0.5383037144416946,-0.5380487298675092,-0.5389421878382205,-0.5385306720818033,-1.094012717909332
2010-10-08,4.086,4.158,4.078,4.086,1339000,0.0006968912608417742,0.0006708790181853292,0.0008912655971479505,0.0007548400035340863,0.002454772501944252,-0.5384157133033338,-0.5379314598921169,-0.5389011593221235,-0.5385306720818033,-1.0713529427857078
2010-10-11,4.088,4.14,4.014,4.048,856000,0.0006985157159952516,0.0006563648086572805,0.0008385474841928037,0.0007238638478814993,0.0008664870117378572,-0.5384077133846454,-0.5380018218773522,-0.539163741825144,-0.5386826229692476,-1.0886158314051249
2010-10-12,4.04,4.056,4.006,4.048,1220000,0.0006595287923117955,0.0005886318308597235,0.0008319577200734101,0.0007238638478814993,0.0020634557869658654,-0.5385997114331701,-0.5383301778084508,-0.5391965646380217,-0.5386826229692476,-1.0756061182426657
2010-10-13,4.128,4.17,4.072,4.108,1591000,0.0007310048190647981,0.0006805551578706942,0.0008863232740584054,0.0007727735673329519,0.003283443192486719,-0.5382477150108749,-0.5378845519019598,-0.5389257764317816,-0.5384427005153882,-1.0623462182886207
2010-10-14,4.2,4.206,4.08,4.15,1474000,0.000789485204589982,0.0007095835769267904,0.0008929130381777985,0.000807010370948969,0.002898703229020574,-0.537959717938088,-0.537743827931489,-0.5388929536189041,-0.5382747547976866,-1.0665279118051254
2010-10-15,4.178,4.18,4.05,4.108,1423500,0.0007716161979017312,0.0006886186076084985,0.0008682014227300735,0.0007727735673329519,0.0027326402533364687,-0.5380477170436617,-0.5378454619101624,-0.539016039167195,-0.5384427005153882,-1.0683328308015656
2010-10-18,4.104,4.128,4.044,4.046,814000,0.0007115113572230703,0.0006466886689719155,0.0008632590996405279,0.0007222335238997843,0.0007283752299807795,-0.5383437140351371,-0.5380487298675092,-0.5390406562768532,-0.5386906203843763,-1.0901169521546394
2010-10-19,4.04,4.082,4.0,4.01,1226000,0.0006595287923117955,0.000609596800178015,0.000827015396983865,0.0006928876922289123,0.0020831860415025903,-0.5385997114331701,-0.5382285438297775,-0.5392211817476799,-0.538834573856692,-1.0753916724213066
2010-10-20,4.032,4.138,4.008,4.13,1562500,0.0006530309716978864,0.0006547521187097198,0.0008336051611032582,0.000790707131131818,0.0031897244834372734,-0.5386317111079241,-0.5380096398757117,-0.5391883589348022,-0.5383547289489732,-1.0633648359400771
2010-10-21,4.122,4.19,4.09,4.15,2085500,0.000726131453604366,0.0006966820573463032,0.0009011502433270402,0.000807010370948969,0.0049095450038885045,-0.5382717147669404,-0.5378063719183649,-0.5388519251028071,-0.5382747547976866,-1.0446723085115985
2010-10-22,4.136,4.186,4.11,4.144,805500,0.0007375026396787077,0.0006934566774511814,0.0009176246536255236,0.0008021193990038239,0.0007004240360537518,-0.5382157153361208,-0.5378220079150838,-0.5387698680706131,-0.5382987470430726,-1.090420750401565
2010-10-25,4.188,4.196,4.146,4.17,592500,0.0007797384736691177,0.0007015201271889852,0.0009472785921627934,0.0008233136107661195,0.0,-0.538007717450219,-0.5377829179232865,-0.5386221654126642,-0.5381947806464003,-1.0980335770598173
2010-10-26,4.16,4.374,4.102,4.272,3304500,0.0007569961015204355,0.0008450495325219042,0.0009110348895061304,0.0009064601338335896,0.008918075050599883,-0.5381197163118584,-0.5370871160692917,-0.5388026908834908,-0.5377869124748392,-1.0011040658054506
2010-10-27,4.25,4.276,4.13,4.2,1782500,0.0008300965834269151,0.0007660277250914208,0.000934099063924007,0.000847768470491846,0.0039131671497838715,-0.5377597199708747,-0.5374701979889067,-0.5386878110384193,-0.5380748194194706,-1.055501822490239
2010-10-28,4.278,4.3,4.192,4.238,1121000,0.0008528389555755972,0.0007853800044621516,0.0009851697358493052,0.0008787446261444331,0.0017379065871098959,-0.5376477211092353,-0.5373763820085928,-0.5384334342386181,-0.5379228685320262,-1.0791444742950929
2010-10-29,4.228,4.37,4.21,4.368,1403000,0.0008122275767386642,0.0008418241526267829,0.0009999967051179401,0.0009847156849559138,0.00266522855033599,-0.5378477190764485,-0.5371027520660107,-0.5383595829096435,-0.5374030365486643,-1.0690655206912096
2010-11-01,4.388,4.55,4.262,4.282,2279000,0.0009421839890168507,0.0009869662479072626,0.0010428301718939967,0.0009146117537421647,0.005545845712697899,-0.5372077255813663,-0.5363991322136563,-0.5381462346259394,-0.537746925399196,-1.0377564307727638
2010-11-02,4.336,4.376,4.21,4.25,1612500,0.0008999481550264407,0.0008466622224694658,0.0009999967051179401,0.0008885265700347231,0.003354143271243318,-0.537415723467268,-0.5370792980709321,-0.5383595829096435,-0.5378748840412544,-1.0615777874287502
2010-11-03,4.256,4.5,4.232,4.354,1863000,0.0008349699488873472,0.0009466489992182403,0.001018118556446272,0.0009733034170839078,0.004177881398151604,-0.5377357202148091,-0.5365945821726437,-0.5382693201742302,-0.5374590184545647,-1.052624674387003
2010-11-04,4.52,5.066,4.43,4.98,9370000,0.0010493980291463542,0.0014030402543779713,0.001181215218401257,0.0014835948233607307,0.028863718199351206,-0.5366797309479234,-0.5343820886369074,-0.5374569555555102,-0.5349558275192985,-0.7843172108963946
2010-11-05,4.974,4.994,4.744,4.888,5055000,0.001418149348985708,0.001344983416265779,0.001439863460087446,0.0014085999202018366,0.01467437681168952,-0.5348637494056279,-0.5346635365778492,-0.5361686601500655,-0.5353237086152162,-0.9385394974238989
2010-11-08,4.9,5.0,4.806,4.996,2547500,0.0013580445083070476,0.0013498214861084618,0.0014909341320127447,0.0014966374152144517,0.00642877460321636,-0.5351597463971033,-0.5346400825827706,-0.5359142833502643,-0.5348918481982692,-1.0281599802669388
2010-11-09,5.0,5.138,4.81,4.926,4782000,0.0014392672659809137,0.0014610970924901628,0.0014942290140724408,0.0014395760758544231,0.013776650230268514,-0.534759750462677,-0.5341006406959656,-0.5358978719438255,-0.5351717577277719,-0.9482967822957433
2010-11-10,4.896,5.994,4.81,5.872,15302500,0.001354795598000092,0.002151328390046223,0.0014942290140724408,0.00221071931920566,0.048372007372538446,-0.5351757462344805,-0.5307545373981031,-0.5358978719438255,-0.5313889803719222,-0.5722839050274677
2010-11-11,5.72,5.82,5.466,5.608,9726500,0.002024071121232752,0.002011024364608426,0.0020345896718626955,0.0019955165536192677,0.030036024156408304,-0.5318797797348072,-0.5314347032553789,-0.5332064012878645,-0.5324446391689035,-0.7715755550106344
2010-11-12,5.65,6.1,5.614,5.968,13645500,0.001967215190861046,0.0022368009572669495,0.0021565003080714724,0.002288974870327984,0.04292316874464611,-0.5321597768889056,-0.5303401834850501,-0.5325991792496294,-0.5310051044457472,-0.6315066926928384
2010-11-15,6.044,6.588,6.044,6.16,13114500,0.0022872328560960787,0.0026302973044718065,0.0025107001294888643,0.0024454859725726325,0.041177041218145916,-0.5305837929072658,-0.528432591885334,-0.5308349530574598,-0.5302373525933971,-0.6504851478831293
2010-11-16,6.2,6.28,5.684,5.934,6738000,0.002413940358067311,0.00238194305254743,0.0022141607441161643,0.0022612593626388277,0.020208713209240996,-0.5299597992495607,-0.5296365636326957,-0.5323119796369506,-0.5311410605029342,-0.8783874445326382
2010-11-17,6.04,6.15,5.722,5.898,3750000,0.002283983945789125,0.0022771182059559717,0.0022454621236832834,0.0022319135309679557,0.010383046449951742,-0.5305997927446429,-0.5301447335260627,-0.5321560712757821,-0.5312850139752497,-0.9851814635695288
2010-11-18,6.134,6.148,5.784,5.978,4780500,0.002360333338002559,0.002275505516008411,0.002296532795608581,0.0022971264902365597,0.01377171766663433,-0.530223796566282,-0.5301525515244222,-0.531901694475981,-0.5309651173701039,-0.9483503937510831
2010-11-19,6.032,6.274,5.94,6.198,5752500,0.0022774861251752153,0.002377104982704747,0.002425033195936752,0.00247646212822522,0.016968018901583847,-0.530631792419397,-0.5296600176277743,-0.5312616496248683,-0.5300854017059528,-0.9136101706908898
2010-11-22,6.314,6.69,6.3,6.68,7648500,0.002506534301815519,0.0027125444917974117,0.002721572581309452,0.0028693702078185553,0.023202779335189074,-0.5295038038843146,-0.5280338739689999,-0.5297846230453774,-0.528158024659949,-0.8458452911413769
2010-11-23,6.658,7.136,6.438,6.914,7889000,0.00278594058821362,0.003072174350103489,0.0028352460123689874,0.003060118113679221,0.023993633704536152,-0.528127817869888,-0.5262904603348332,-0.5292184295232394,-0.5272223270898975,-0.8372495878018948
2010-11-24,7.054,7.194,6.866,7.094,7125000,0.0031075827086021303,0.003118942358582754,0.003187798392756531,0.0032068472720335793,0.021481314626859784,-0.5265438339695595,-0.5260637383824079,-0.5274624090342891,-0.5265025597283193,-0.8645556890549686
2010-11-26,7.12,7.2,6.95,7.064,1753000,0.003161189728666882,0.003123780428425437,0.0032569909160101614,0.003182392412307853,0.0038161600649783047,-0.5262798366528382,-0.5260402843873294,-0.5271177694990746,-0.526622520955249,-1.056556181111922
2010-11-29,7.082,7.19,6.666,6.866,5728000,0.003130325080750813,0.003115716978687633,0.003023054289771698,0.003020990338118059,0.016887453695558885,-0.5264318351079202,-0.5260793743791269,-0.5282829793562285,-0.527414265052985,-0.9144858244614399
2010-11-30,6.748,7.066,6.682,7.066,11113000,0.0028590410701200995,0.0030157302019388574,0.003036233818010485,0.0031840227362895674,0.03459535714226993,-0.5277678215289042,-0.5265640902774154,-0.5282173337304734,-0.5266145235401203,-0.7220206997915417
2010-12-01,7.174,7.284,6.69,6.87,6496000,0.0032050500178107703,0.0031915134062229945,0.003042823582129878,0.003024250986081489,0.019412926276259738,-0.5260638388482479,-0.5257119284562307,-0.5281845109175958,-0.5273982702227277,-0.8870367593274601
2010-12-02,6.802,6.86,6.24,6.47,10035000,0.002902901359263987,0.002849623137340087,0.002672149350414002,0.0026981861897384714,0.031050488077171604,-0.527551823724314,-0.5273693441084429,-0.5300307941419592,-0.5289977532484569,-0.7605494656957479
2010-12-03,6.402,6.45,6.174,6.298,5800500,0.0025780103285685217,0.0025190216980901046,0.002617783796429007,0.002557978327310974,0.01712586093787765,-0.5291518074620195,-0.528972033772139,-0.5303015823481992,-0.5296855309495205,-0.911894604120016
