Date,Volume,N-Volume,Z-Volume,Change,N-Change,Z-Change
2010-09-07,1217000,0.0020535906596975025,-1.0756844477150054,-0.02422802850356298,0.41005044061336116,-0.7493365288465633
2010-09-08,1442000,0.002793475204824705,-1.0676372888437649,0.017526777020447915,0.5019042762508097,0.42375295880558017
2010-09-09,1881000,0.00423707216176178,-1.0519363877572108,-0.009090909090908927,0.4433496611726525,-0.3240634271407376
2010-09-10,1933000,0.004408067701080067,-1.0500765999291908,-0.026074360212457903,0.40598880873188775,-0.8012086976003598
2010-09-13,1804000,0.003983867228540471,-1.0546903043487021,0.027268220128904286,0.5233338794527971,0.69743605615638
2010-09-14,3273500,0.008816135402160134,-1.002133415631866,0.019305019305019266,0.5058161223839847,0.4737121743820872
2010-09-15,3423000,0.009307747577700209,-0.9967865256263084,0.040719696969696795,0.5529249583072919,1.0753515051040676
2010-09-16,13422500,0.04218986095103115,-0.6391529028131056,-0.047315741583257576,0.3592611966963384,-1.3979793178099589
2010-09-17,5992500,0.017757229083052863,-0.9048879713167405,-0.03390639923591199,0.38875958646302233,-1.0212476255750578
2010-09-20,4737500,0.013630317509121134,-0.9497732352429937,0.04102817597627273,0.5536035623532701,1.0840181358124183
2010-09-21,3980000,0.011139372873859549,-0.9768653367761705,-0.01377018043684708,0.43305601914225994,-0.45552623619718025
2010-09-22,4814500,0.013883522442342443,-0.9470193186515025,-0.04333172845450162,0.3680253828184783,-1.286049592324249
2010-09-23,3340500,0.009036456577820234,-0.9997371505457633,-0.015601409159537005,0.4290276113937959,-0.5069740908121156
2010-09-24,2894500,0.007569840990590313,-1.0156884076860893,0.027607361963190025,0.5240799367727468,0.7069641503632825
2010-09-27,2093000,0.004934207822059411,-1.0443541758429753,0.021393034825870627,0.5104094196596823,0.5323743816855486
2010-09-28,6072500,0.018020299143542536,-0.9020267592736326,0.0423770092547493,0.556570777951778,1.1219132264425578
2010-09-29,9846500,0.030430629247142814,-0.7670490811400232,0.027102803738317638,0.522969990080975,0.6927887293050797
2010-09-30,10979000,0.03415471479094973,-0.7265450481547787,-0.0714285714285714,0.30621686128226067,-2.075422473252666
2010-10-01,2988500,0.007878948311665676,-1.0123264835354375,0.009309162175404229,0.4838268493813576,0.1928813868436053
2010-10-04,3218000,0.008633630547695424,-1.004118381486772,0.018932038834951426,0.5049956255246738,0.46323339324432006
2010-10-05,1660000,0.0035103411196590615,-1.059840486026296,0.006193425440685907,0.4769727312426489,0.10534564182168524
2010-10-06,1567000,0.0032045221743398173,-1.0631666450264088,-0.03125000000000011,0.3946032362116143,-0.9466168380633434
2010-10-07,705000,0.0003699422725636013,-1.093996204790895,-0.0014662756598239346,0.4601226246001062,-0.10985150080178056
2010-10-08,1339000,0.002454772501944252,-1.0713210993492661,0.0,0.4633481944900009,-0.06865689958275323
2010-10-11,856000,0.0008664870117378572,-1.0885956670595294,-0.00930004894762615,0.4428895872294726,-0.3299391524443309
2010-10-12,1220000,0.0020634557869658654,-1.0755771522633888,0.0,0.4633481944900009,-0.06865689958275323
2010-10-13,1591000,0.003283443192486719,-1.0623082814134766,0.014822134387351582,0.4959544988117648,0.34776678665309285
2010-10-14,1474000,0.002898703229020574,-1.0664928040265216,0.010223953261928154,0.4858392421838065,0.21858218447711364
2010-10-15,1423500,0.0027326402533364687,-1.0682989441287334,-0.010120481927710978,0.441084767037916,-0.352988985683458
2010-10-18,814000,0.0007283752299807795,-1.090097803382161,-0.015092502434274402,0.4301471240848605,-0.49267649986159046
2010-10-19,1226000,0.0020831860415025903,-1.0753625613601558,-0.008897676717745995,0.44377474121844834,-0.31863461810219085
2010-10-20,1562500,0.0031897244834372734,-1.0633275882038338,0.029925187032419087,0.5291787779785309,0.7720827921293341
2010-10-21,2085500,0.0049095450038885045,-1.0446224144720166,0.004842615012106588,0.4740011662328987,0.06739500371690334
2010-10-22,805500,0.0007004240360537518,-1.090401807161741,-0.0014457831325301873,0.46016770485398867,-0.10927576902571239
2010-10-25,592500,0.0,-1.0980197842265156,0.006274131274131234,0.4771502710555456,0.10761304945581912
2010-10-26,3304500,0.008918075050599883,-1.0010246959651619,0.024460431654676373,0.5171571978043065,0.6185520306811916
2010-10-27,1782500,0.0039131671497838715,-1.0554592550852873,-0.016853932584269704,0.4262722619353655,-0.5421633832576778
2010-10-28,1121000,0.0017379065871098959,-1.0791179021667348,0.009047619047619193,0.483251496696315,0.1855334064154399
2010-10-29,1403000,0.00266522855033599,-1.0690321297147798,0.030674846625766916,0.5308279081374969,0.7931442670239593
2010-11-01,2279000,0.005545845712697899,-1.0377018578427497,-0.01968864468864473,0.4200363526442775,-0.6218038205302304
2010-11-02,1612500,0.003354143271243318,-1.0615393306768914,-0.007473143390938852,0.4469084847102092,-0.27861275595924223
2010-11-03,1863000,0.004177881398151604,-1.05258016046691,0.024470588235294244,0.5171795406430529,0.6188373769498137
2010-11-04,9370000,0.028863718199351206,-0.784091175371784,0.1437758383096004,0.7796318426830731,3.9706847374505783
2010-11-05,5055000,0.01467437681168952,-0.9384177999469098,-0.01847389558232937,0.42270860469651295,-0.587675786909431
2010-11-08,2547500,0.00642877460321636,-1.0280989149230693,0.02209492635024568,0.511953467773574,0.5520938261514804
2010-11-09,4782000,0.013776650230268514,-0.948181686044015,-0.014011208967173783,0.43252579526190127,-0.46229786479422663
2010-11-10,15302500,0.048372007372538446,-0.5719144198000727,0.1920422249289484,0.8858101061837307,5.326715259914675
2010-11-11,9726500,0.030036024156408304,-0.7713408992046848,-0.04495912806539515,0.36444536623117785,-1.3317709255166783
2010-11-12,13645500,0.04292316874464611,-0.6311772742429426,0.06419400855920121,0.6045646565739902,1.7348556701919213
2010-11-15,13114500,0.041177041218145916,-0.6501685691790705,0.03217158176943702,0.5341204839776695,0.8351946188530261
2010-11-16,6738000,0.020208713209240996,-0.8782250515900298,-0.03668831168831166,0.38263982788784345,-1.099404671513208
2010-11-17,3750000,0.010383046449951742,-0.9850913214001054,-0.006066734074823166,0.45000235830248786,-0.23910008278626774
2010-11-18,4780500,0.01377171766663433,-0.9482353337698233,0.013563919972872096,0.4931866300940478,0.3124176074552753
2010-11-19,5752500,0.016968018901583847,-0.9134716074460638,0.03680160588825698,0.5443057900537079,0.965273840949756
2010-11-22,7648500,0.023202779335189074,-0.8456608820244095,0.07776702161987736,0.6344230955041719,2.1161856449678393
2010-11-23,7889000,0.023993633704536152,-0.8370593633198167,0.03502994011976046,0.5404084111948747,0.9154993907380002
2010-11-24,7125000,0.021481314626859784,-0.864383938331496,0.026034133641886115,0.5206190882828136,0.6627647442772697
2010-11-26,1753000,0.0038161600649783047,-1.0565143270261832,-0.0042289258528334095,0.4540452398879074,-0.18746737899371593
2010-11-29,5728000,0.016887453695558885,-0.9143478536342655,-0.028029445073612713,0.4016879374611424,-0.8561362555019216
2010-11-30,11113000,0.03459535714226993,-0.7217525179825732,0.029129041654529564,0.5274273865933614,0.7497153122255423
2010-12-01,6496000,0.019412926276259738,-0.8868802180204309,-0.027738465893008768,0.4023280447133183,-0.8479612774698522
2010-12-02,10035000,0.031050488077171604,-0.7603073502634505,-0.05822416302765654,0.33526442942983403,-1.7044483424577934
2010-12-03,5800500,0.01712586093787765,-0.9117548802201991,-0.026584234930448147,0.40486716661299355,-0.8155334840336246
2010-12-06,6372000,0.019005167682500743,-0.891315096687248,-0.037472213401079646,0.38091537059060854,-1.1214281690977395
2010-12-07,6556500,0.01961187300950505,-0.8847164264128307,0.041240514681623264,0.5540706732473568,1.0899837318663896
2010-12-08,3300000,0.008903277359697339,-1.0011856391425866,0.025665399239543696,0.5198079320874589,0.6524052552149905
2010-12-09,2030000,0.004727040149423795,-1.0466073803269227,-0.00988569663268457,0.441601256807867,-0.346392759021777
2010-12-10,2147000,0.005111780112889939,-1.0424228577138774,-0.016536661466458602,0.42697020720758505,-0.5332497406632745
2010-12-13,2052000,0.0047993844160584545,-1.0458205470150679,-0.03077411167512689,0.39565011374884884,-0.9332468897616052
2010-12-14,8828500,0.027083062727411737,-0.8034580043885697,-0.06612111292962353,0.3178924137006427,-1.9263109232614806
2010-12-15,3714500,0.01026630911060945,-0.9863609842442345,0.037504381352961635,0.5458517826937141,0.9850181194700044
2010-12-16,3950500,0.011042365789053984,-0.9779204087170665,0.04087837837837838,0.5532740318055118,1.0798096145377987
2010-12-17,4065000,0.011418884813129828,-0.9738252989803685,0.01785134696527102,0.5026182777648986,0.4328716598868455
2010-12-20,2617000,0.006657316718266763,-1.0256132369606192,0.010841836734693855,0.4871984861376043,0.23594144642071513
2010-12-21,3888500,0.010838486492174487,-0.980137848050475,0.01766561514195586,0.5022096977186661,0.4276535766813522
2010-12-22,4166500,0.0117526549523761,-0.9701951362006755,0.011469311841289409,0.48857883013836073,0.2535701826122266
2010-12-23,7763000,0.02357929835926492,-0.8415657722877115,-0.07784247624885077,0.29210730546556796,-2.255619320658516
2010-12-27,46509500,0.1509923495938034,0.5442086330657329,-0.1508806912595546,0.13143501606913116,-4.307607376899457
2010-12-28,20281500,0.06474483026226441,-0.3938397352671524,0.03365949119373779,0.5373936446591279,0.8769970145849874
2010-12-29,16596000,0.05262552141308083,-0.5256521975780738,0.04998106777735711,0.5732984799000367,1.335547106529327
2010-12-30,10205500,0.03161115614359022,-0.7542093920965771,-0.04435629282365672,0.36577150650452345,-1.314834439380659
2010-12-31,7089500,0.02136457728751749,-0.8656536011756251,0.004905660377358512,0.4741398558650231,0.06916624547684141
2011-01-03,6415000,0.019146567840013944,-0.8897771952140775,-0.00037551633496057946,0.46252211913704994,-0.0792069251296475
2011-01-04,5937000,0.017574724228588152,-0.9068729371716465,0.0018782870022540088,0.4674801228613541,-0.015886955872423118
2011-01-05,7233500,0.0218381033963989,-0.860503419498031,0.005999250093738251,0.47654557680666143,0.0998903402005457
2011-01-06,10306000,0.031941637907080364,-0.750614994467423,0.0391352963101006,0.5494395324756058,1.030838215323982
2011-01-07,11239500,0.035011336675419225,-0.7172282264394091,0.012912482065997155,0.4917535717987173,0.29411564314667227
2011-01-10,6713500,0.020128148003216034,-0.8791012977782316,0.007436260623229662,0.4797067681313171,0.14026274583472922
2011-01-11,8551000,0.026170538455088186,-0.8133828336630998,-0.052372583479789125,0.34813696037001973,-1.5400498650222756
2011-01-12,4822000,0.01390818526051335,-0.9467510800224611,0.0,0.4633481944900009,-0.06865689958275323
2011-01-13,3618000,0.009948980850143785,-0.9898123212712332,-0.027448071216617298,0.4029668661505278,-0.8398027209188202
2011-01-14,5960000,0.017650356870978934,-0.906050338709253,-0.017925247902364494,0.42391554107631196,-0.5722616850422477
2011-01-18,8108500,0.02471543218300469,-0.8292089127765397,-0.004271844660194257,0.4539508254360233,-0.18867317078476203
2011-01-19,11857500,0.03704355289270195,-0.6951253634064014,-0.06279251170046807,0.3252147993846004,-1.8327948102894571
2011-01-20,11399500,0.03553747679639857,-0.7115058023531935,-0.05867665418227219,0.33426902189238145,-1.7171609538584134
2011-01-21,6085000,0.018061403840494046,-0.901579694891897,0.018567639257294433,0.5041940052442676,0.45299568985929334
2011-01-24,8225500,0.025100172146470832,-0.8250243901634946,0.0629340277777779,0.6017929021339739,1.699456865412877
2011-01-25,6357500,0.01895748623403699,-0.8918336913700612,0.007758268681094416,0.48041513390742,0.14930947142427137
2011-01-26,5399500,0.015807222259673168,-0.9260967055862769,0.002836304700162051,0.46958760723487875,0.011028281219373957
2011-01-27,4478500,0.012778628188285818,-0.9590364092325552,0.006868686868686913,0.47845819744088675,0.12431692123883968
2011-01-28,5242000,0.015289303078084127,-0.9317297167961454,-0.0365168539325843,0.3830170072882909,-1.0945876142117548
2011-01-31,4151500,0.011703329316034284,-0.9707316134587582,0.003748438150770639,0.4715941536670838,0.0366544133212108
2011-02-01,3539000,0.009689199165410233,-0.9926377681638021,-0.007883817427385975,0.44600506808615886,-0.2901505272160323
2011-02-02,2847500,0.00741528733005263,-1.017369369761415,0.0012547051442910462,0.46610834337947177,-0.033406312341375845
2011-02-03,2560000,0.006469879300167872,-1.0276518505413337,-0.012949039264828821,0.4348623972418139,-0.43245650650537143
2011-02-04,2720000,0.006996019421147216,-1.021929426455118,-0.007194244604316502,0.4475220170446171,-0.2707771731897936
2011-02-07,4475500,0.012768763061017457,-0.9591437046841718,-0.01662404092071612,0.42677798650559073,-0.5357046417923752
2011-02-08,17524500,0.055678778302639086,-0.4924442553027542,0.06155179887299522,0.5987522215454789,1.6606235340781863
2011-02-09,13178000,0.04138585307865959,-0.6478974821198537,-0.0522662311147406,0.3483709184147579,-1.537061925314267
2011-02-10,4180500,0.01179869221296179,-0.9696944240931317,0.0004308487720809939,0.46429599227755297,-0.056552324816971915
2011-02-11,3172500,0.008484009450791922,-1.0057456958362896,0.0012919896640828377,0.4661903633077123,-0.0323588142708901
2011-02-14,6415500,0.019148212027892002,-0.889759312638808,-0.00731182795698937,0.44726335263905775,-0.274080644328322
2011-02-15,4768500,0.013732257157560882,-0.9486645155762895,-0.010398613518197597,0.44047292241123104,-0.36080301429379846
2011-02-16,20575500,0.06571161273456395,-0.3833247810087313,0.08274956217162877,0.6453838808593885,2.2561687168492055
2011-02-17,13092000,0.0411030527636332,-0.6509732850661946,-0.04569348968863729,0.3628298891383449,-1.352402608254732
2011-02-18,11853500,0.03703039938967746,-0.6952684240085568,-0.01779661016949141,0.4241985233348523,-0.5686476442089826
2011-02-22,10323000,0.03199754029493442,-0.7500069869082625,-0.05651423641069897,0.33902599211597323,-1.656408436300021
2011-02-23,8028000,0.024450717934636955,-0.832088007394917,-0.0018289894833104503,0.45932471270690384,-0.12004184339871751
2011-02-24,5276500,0.015402752041670298,-0.9304958191025551,0.03206596426935415,0.5338881425172963,0.8322273249690189
2011-02-25,6731500,0.02018733876682621,-0.8784575250685324,0.04793608521970705,0.5687998482006549,1.2780938981930605
2011-02-28,5256000,0.01533534033866982,-0.9312290046886015,0.011859381617958409,0.4894369207150894,0.26452908300030503
2011-03-01,5532000,0.016242932047359188,-0.9213578231398796,0.0020929259104229825,0.46795229383053794,-0.009856736268852796
2011-03-02,3316500,0.008957535559673335,-1.0005955141586957,0.003341687552213868,0.47069936797340395,0.02522686994566377
2011-03-03,3201000,0.008577728159841369,-1.0047263890459326,0.014154870940882525,0.49448662688254214,0.32902020827189865
2011-03-04,7900500,0.02403145002573154,-0.8366480640886199,0.024220032840722494,0.5166283591983727,0.6117980937880795
2011-03-07,10168000,0.031487842052735686,-0.7555505852417839,-0.0004008016032063244,0.46246649562631037,-0.07991730761135947
2011-03-08,6999500,0.02106862346946661,-0.8688724647241213,-0.01122694466720131,0.4386507275223047,-0.38407474436166583
2011-03-09,4624000,0.01325708686080141,-0.9538325798291529,0.0024330900243307862,0.4687006000007266,-0.000299921404219233
2011-03-10,5085000,0.014773028084373144,-0.9373448454307444,-0.028721682847896557,0.4001651260399627,-0.8755844805810954
2011-03-11,4654000,0.013355738133485038,-0.9527596253129875,0.002498958767180426,0.4688455006080562,0.0015506423532227896
2011-03-14,5830000,0.017222868022683215,-0.9106998082793031,-0.034067303697548734,0.38840562260695755,-1.025768191054733
2011-03-15,6594000,0.019735187100359586,-0.8833752332676239,-0.012903225806451757,0.43496317945892493,-0.4311693903102255
2011-03-16,5848500,0.017283702974171453,-0.9100381529943344,-0.005664488017429137,0.45088723473235015,-0.2277990932245487
2011-03-17,4613000,0.01322091472748408,-0.9542259964850802,-0.0004382120946537782,0.462384198580751,-0.080968344819991
2011-03-18,3439500,0.009362005777676204,-0.9961964006424174,0.006576063130205867,0.4778144724267061,0.11609573981692677
2011-03-21,2058500,0.00482075885847324,-1.0455880735365655,-0.010017421602787291,0.4413114831255011,-0.35009353491450473
2011-03-22,2914500,0.0076356085057127316,-1.0149731046753123,-0.02375714914210303,0.4110862992392081,-0.7361073059595502
2011-03-23,2114000,0.00500326371293795,-1.0436031076816594,0.0009013068949978997,0.4653309242465658,-0.043334936508049704
2011-03-24,2311000,0.005651073736893768,-1.0365573730255064,0.005402971634398845,0.47523386039675464,0.08313806501722014
2011-03-25,2840000,0.007390624511881724,-1.0176376083904564,0.01880877742946696,0.5047244703189981,0.45977039881308257
2011-03-28,5290500,0.015448789302255992,-0.9299951069950112,0.021978021978022122,0.5116962970154598,0.5488094307772242
2011-03-29,3777000,0.010471832595367006,-0.9841256623355565,0.02881720430107504,0.5267413947260694,0.7409543297085861
2011-03-30,6116500,0.018164987676811854,-0.9004530926499233,-0.008779264214046734,0.4440352296224946,-0.3153078521993705
2011-03-31,57589000,0.1874259087837449,0.9404686184608907,0.1703922395613664,0.8381836312774233,4.718465025628982
2011-04-01,14324000,0.045154331695174146,-0.6069106196023347,-0.03927927927927932,0.3769401172017083,-1.1721971754098852
2011-04-04,13046500,0.0409534316667297,-0.6526005994157121,-0.03113278319579882,0.3948610942696733,-0.9433236650007688
2011-04-05,15904500,0.05035160957772323,-0.5503837991756867,0.03368176538908241,0.5374426442952768,0.8776228018225702
2011-04-06,6441500,0.019233709797551148,-0.888829418724798,-0.00786516853932584,0.4460460926311711,-0.28962659196438406
2011-04-07,14051500,0.0442582493016312,-0.6166566231241706,0.028312570781427127,0.5256312823979391,0.7267767932648957
2011-04-08,9732000,0.03005411022306697,-0.7711441908767213,-0.02753303964757714,0.40277994931080574,-0.8421898850282057
2011-04-11,6847000,0.02056714616665817,-0.8743266501812955,-0.046055115137787817,0.36203437149308876,-1.3625623732815868
2011-04-12,6787000,0.02036984362129092,-0.8764725592136263,-0.024535021764938825,0.4093751049671202,-0.757961417962451
2011-04-13,6057500,0.01797097350720072,-0.9025632365317154,0.011359026369168301,0.488336219892611,0.25047174337002653
2011-04-14,4917000,0.014220580957344835,-0.9433533907212707,0.008423586040914532,0.48187872475998705,0.16800137504979892
2011-04-15,4717500,0.013564549993998715,-0.9504885382537707,0.017501988862370643,0.5018497463022394,0.42305654249388197
2011-04-18,5169500,0.015050895835765361,-0.9343226902102117,-0.021501172791243084,0.4160490832429487,-0.6727262864966812
2011-04-19,2743500,0.007073296251416057,-1.0210889454174552,0.005193767479025224,0.4747736450069043,0.07726053326100549
2011-04-20,4186000,0.011816778279620455,-0.969497715765168,0.02344992050874417,0.514934236314164,0.5901620049686609
2011-04-21,6930500,0.020841725542294267,-0.8713402601113017,0.03844660194174754,0.5479245159757982,1.011489541235304
2011-04-25,4004500,0.011219938079884511,-0.9759890905879688,-0.013089005235602191,0.4345544946875352,-0.43638881098823745
2011-04-26,7000000,0.021070267657344672,-0.8688545821488519,0.02046229632436547,0.5083619451171524,0.5062255459248133
2011-04-27,4984500,0.014442546320882994,-0.9409392430598985,0.005569996286669099,0.47560128768481164,0.087830575527042
2011-04-28,8000000,0.02435864341346557,-0.8330894316100046,0.021418020679468075,0.5104643845065017,0.5330763521971423
2011-04-29,3630000,0.009988441359217236,-0.9893831394647671,-0.002169197396963196,0.4585763101843427,-0.12959988880483508
2011-05-02,3923000,0.010951935455760658,-0.9789039503568848,-0.005434782608695565,0.45139254957202085,-0.2213455845358964
2011-05-03,4569500,0.013077870382092821,-0.95578178053352,-0.021129326047358954,0.4168670860875653,-0.6622793570763703
2011-05-04,5222500,0.01522517975083977,-0.9324271372316528,-0.006698920729438007,0.448611649656227,-0.25686118859087237
2011-05-05,6092500,0.018086066658664954,-0.9013114562628557,-0.009366804046459287,0.4427427367819797,-0.3318146181232048
2011-05-06,4908500,0.014192629763417806,-0.9436573945008508,0.02571860816944027,0.5199249831487638,0.6539001450971862
2011-05-09,4582000,0.013118975079044332,-0.9553347161517844,0.029129793510324298,0.5274290405548091,0.7497364354020957
2011-05-10,7676500,0.02329485385636046,-0.8446594578093217,0.015048369759942837,0.49645218013176096,0.35412280565476806
2011-05-11,4812500,0.0138769456908302,-0.9470908489525802,-0.044475820684786616,0.3655085644940761,-1.3181925409359974
2011-05-12,3140000,0.008377137238717993,-1.006908063228802,0.02216475803472484,0.512107086213127,0.5540557276365786
2011-05-13,3307500,0.008927940177868243,-1.0009174005135453,-0.004336826888326706,0.4538078750180456,-0.1904988281611939
2011-05-16,3778500,0.01047676515900119,-0.9840720146097482,-0.03448275862068961,0.3874916888035057,-1.037440279975124
2011-05-17,6171000,0.018344204155520443,-0.8985038919455562,-0.024060150375939893,0.4104197454094988,-0.7446200401873568
2011-05-18,3647500,0.01004598793494935,-0.9887572493303373,0.015023112480739398,0.4963966181923989,0.35341320951730765
2011-05-19,13275500,0.04170646971488138,-0.6444103799423161,0.07020872865275152,0.6177960703943834,1.9038375352578851
2011-05-20,4212500,0.01190392023715766,-0.9685499392758885,-0.008156028368794255,0.4454062479322378,-0.2977982168599541
2011-05-23,4318000,0.012250843879428416,-0.9647767158940401,-0.041115480872363275,0.3729007699406759,-1.2237847414163474
2011-05-24,3068500,0.008142018372155349,-1.0094652714923298,-0.0037285607755405126,0.45514596233150617,-0.17340976323442295
2011-05-25,23465500,0.07521501866975336,-0.2799634959514628,0.08458083832335328,0.6494123929440766,2.307617903969494
2011-05-26,16684500,0.05291654266749753,-0.5224869817553859,0.017253278122843385,0.5013026228010494,0.41606908439548795
2011-05-27,8435500,0.025790731055256224,-0.8175137085503367,0.002374491180461291,0.4685716919982636,-0.0019462393996974873
2011-05-31,16452500,0.052153639492077485,-0.5307844966803984,0.01996615905245336,0.507270523163298,0.492286709165585
2011-06-01,7649500,0.023206067710945195,-0.8456251168738707,-0.05374917053749173,0.3451086909348731,-1.5787246902540757
2011-06-02,4931500,0.014268262405808588,-0.9428347960384573,0.008415147265077083,0.48186016081461536,0.1677642900221158
2011-06-03,31046000,0.10014255108902784,-0.008845772291731353,0.047635605006954185,0.5681388402106012,1.26965199134176
2011-06-06,11655500,0.03637930098996552,-0.7023499238152486,-0.04746100232326578,0.35894164650397514,-1.4020603773415188
2011-06-07,6110500,0.01814525742227513,-0.9006676835531565,-0.011498257839721249,0.4380538823150964,-0.3916972114418123
2011-06-08,8479500,0.025935419588525542,-0.8159400419266274,-0.0440606274233345,0.3664219226840279,-1.3065278033269716
2011-06-09,8016000,0.024411257425563507,-0.8325171892013831,0.018436578171091345,0.5039056919993732,0.4493135655975314
2011-06-10,7833000,0.02380948466219338,-0.8390622117499922,0.00868935553946426,0.4824633747788501,0.17546809417289447
2011-06-13,8567000,0.026223152467186123,-0.8128105912544783,0.020459440057430056,0.5083556617907106,0.5061452999106405
